"GameID","date","home","away","homescore","awayscore"
"2013120110",2013-12-01,"SD","CIN",10,17
"2013120103",2013-12-01,"KC","DEN",28,35
"2013120111",2013-12-01,"WAS","NYG",17,24
"2013120200",2013-12-02,"SEA","NO",34,7
"2013120500",2013-12-05,"JAC","HOU",27,20
"2013120801",2013-12-08,"CIN","IND",42,28
"2013120802",2013-12-08,"NE","CLE",27,26
"2013120803",2013-12-08,"NYJ","OAK",37,27
"2013120808",2013-12-08,"WAS","KC",10,45
"2013120800",2013-12-08,"BAL","MIN",29,26
"2013120813",2013-12-08,"GB","ATL",22,21
"2013120807",2013-12-08,"TB","BUF",27,6
"2013120806",2013-12-08,"PIT","MIA",28,34
"2013120805",2013-12-08,"PHI","DET",34,20
"2013120809",2013-12-08,"DEN","TEN",51,28
"2013120810",2013-12-08,"ARI","STL",30,10
"2013120812",2013-12-08,"SF","SEA",19,17
"2013120811",2013-12-08,"SD","NYG",37,14
"2013120804",2013-12-08,"NO","CAR",31,13
"2013120900",2013-12-09,"CHI","DAL",45,28
"2013121200",2013-12-12,"DEN","SD",20,27
"2013121500",2013-12-15,"ATL","WAS",27,26
"2013121508",2013-12-15,"TB","SF",14,33
"2013121506",2013-12-15,"NYG","SEA",0,23
"2013121505",2013-12-15,"MIN","PHI",48,30
"2013121504",2013-12-15,"MIA","NE",24,20
"2013121503",2013-12-15,"JAC","BUF",20,27
"2013121502",2013-12-15,"IND","HOU",25,3
"2013121501",2013-12-15,"CLE","CHI",31,38
"2013121511",2013-12-15,"OAK","KC",31,56
"2013121510",2013-12-15,"CAR","NYJ",30,20
"2013121512",2013-12-15,"DAL","GB",36,37
"2013121509",2013-12-15,"TEN","ARI",34,37
"2013121507",2013-12-15,"STL","NO",27,16
"2013121513",2013-12-15,"PIT","CIN",30,20
"2013121600",2013-12-16,"DET","BAL",16,18
"2013122200",2013-12-22,"BUF","MIA",19,0
"2013122201",2013-12-22,"CAR","NO",17,13
"2013122202",2013-12-22,"CIN","MIN",42,14
"2013122203",2013-12-22,"HOU","DEN",13,37
"2013122204",2013-12-22,"JAC","TEN",16,20
"2013122205",2013-12-22,"KC","IND",7,23
"2013122209",2013-12-22,"WAS","DAL",23,24
"2013122206",2013-12-22,"NYJ","CLE",24,13
"2013122208",2013-12-22,"STL","TB",23,13
"2013122211",2013-12-22,"SEA","ARI",10,17
"2013122210",2013-12-22,"DET","NYG",20,23
"2013122214",2013-12-22,"BAL","NE",7,41
"2013122213",2013-12-22,"SD","OAK",26,13
"2013122212",2013-12-22,"GB","PIT",31,38
"2013122207",2013-12-22,"PHI","CHI",54,11
"2013122300",2013-12-23,"SF","ATL",34,24
"2013122910",2013-12-29,"PIT","CLE",20,7
"2013122909",2013-12-29,"NYG","WAS",20,6
"2013122902",2013-12-29,"CIN","BAL",34,17
"2013122911",2013-12-29,"TEN","HOU",16,10
"2013122904",2013-12-29,"IND","JAC",30,10
"2013122905",2013-12-29,"MIA","NYJ",7,20
"2013122906",2013-12-29,"MIN","DET",14,13
"2013122900",2013-12-29,"ATL","CAR",20,21
"2013122908",2013-12-29,"NO","TB",42,17
"2013122907",2013-12-29,"NE","BUF",34,20
"2013122915",2013-12-29,"SEA","STL",27,9
"2013122901",2013-12-29,"CHI","GB",28,33
"2013122912",2013-12-29,"ARI","SF",20,23
"2013122913",2013-12-29,"OAK","DEN",14,34
"2013122914",2013-12-29,"SD","KC",27,24
"2013122903",2013-12-29,"DAL","PHI",22,24
"2014090400",2014-09-04,"SEA","GB",36,16
"2014090700",2014-09-07,"ATL","NO",37,34
"2014090709",2014-09-07,"STL","MIN",6,34
"2014090708",2014-09-07,"PIT","CLE",30,27
"2014090707",2014-09-07,"PHI","JAC",34,17
"2014090706",2014-09-07,"NYJ","OAK",19,14
"2014090701",2014-09-07,"BAL","CIN",16,23
"2014090702",2014-09-07,"CHI","BUF",20,23
"2014090703",2014-09-07,"HOU","WAS",17,6
"2014090704",2014-09-07,"KC","TEN",10,26
"2014090705",2014-09-07,"MIA","NE",33,20
"2014090711",2014-09-07,"TB","CAR",14,20
"2014090710",2014-09-07,"DAL","SF",17,28
"2014090712",2014-09-07,"DEN","IND",31,24
"2014090800",2014-09-08,"DET","NYG",35,14
"2014090801",2014-09-08,"ARI","SD",18,17
"2014091100",2014-09-11,"BAL","PIT",26,6
"2014091400",2014-09-14,"BUF","MIA",29,10
"2014091407",2014-09-14,"WAS","JAC",41,10
"2014091406",2014-09-14,"TEN","DAL",10,26
"2014091405",2014-09-14,"NYG","ARI",14,25
"2014091404",2014-09-14,"MIN","NE",7,30
"2014091403",2014-09-14,"CLE","NO",26,24
"2014091402",2014-09-14,"CIN","ATL",24,10
"2014091401",2014-09-14,"CAR","DET",24,7
"2014091409",2014-09-14,"TB","STL",17,19
"2014091408",2014-09-14,"SD","SEA",30,21
"2014091412",2014-09-14,"OAK","HOU",14,30
"2014091411",2014-09-14,"GB","NYJ",31,24
"2014091410",2014-09-14,"DEN","KC",24,17
"2014091413",2014-09-14,"SF","CHI",20,28
"2014091500",2014-09-15,"IND","PHI",27,30
"2014091800",2014-09-18,"ATL","TB",56,14
"2014092100",2014-09-21,"BUF","SD",10,22
"2014092109",2014-09-21,"STL","DAL",31,34
"2014092108",2014-09-21,"PHI","WAS",37,34
"2014092107",2014-09-21,"NYG","HOU",30,17
"2014092106",2014-09-21,"NO","MIN",20,9
"2014092101",2014-09-21,"CIN","TEN",33,7
"2014092102",2014-09-21,"CLE","BAL",21,23
"2014092103",2014-09-21,"DET","GB",19,7
"2014092104",2014-09-21,"JAC","IND",17,44
"2014092105",2014-09-21,"NE","OAK",16,9
"2014092110",2014-09-21,"ARI","SF",23,14
"2014092112",2014-09-21,"SEA","DEN",26,20
"2014092111",2014-09-21,"MIA","KC",15,34
"2014092113",2014-09-21,"CAR","PIT",19,37
"2014092200",2014-09-22,"NYJ","CHI",19,27
"2014092500",2014-09-25,"WAS","NYG",14,45
"2014092801",2014-09-28,"CHI","GB",17,38
"2014092802",2014-09-28,"HOU","BUF",23,17
"2014092803",2014-09-28,"IND","TEN",41,17
"2014092800",2014-09-28,"BAL","CAR",38,10
"2014092805",2014-09-28,"NYJ","DET",17,24
"2014092807",2014-09-28,"PIT","TB",24,27
"2014092806",2014-09-28,"OAK","MIA",14,38
"2014092808",2014-09-28,"SD","JAC",33,14
"2014092809",2014-09-28,"SF","PHI",26,21
"2014092804",2014-09-28,"MIN","ATL",41,28
"2014092810",2014-09-28,"DAL","NO",38,17
"2014092900",2014-09-29,"KC","NE",41,14
"2014100200",2014-10-02,"GB","MIN",42,10
"2014100500",2014-10-05,"CAR","CHI",31,24
"2014100508",2014-10-05,"TEN","CLE",28,29
"2014100507",2014-10-05,"PHI","STL",34,28
"2014100506",2014-10-05,"NYG","ATL",30,20
"2014100505",2014-10-05,"NO","TB",37,31
"2014100501",2014-10-05,"DAL","HOU",20,17
"2014100502",2014-10-05,"DET","BUF",14,17
"2014100503",2014-10-05,"IND","BAL",20,13
"2014100504",2014-10-05,"JAC","PIT",9,17
"2014100509",2014-10-05,"DEN","ARI",41,20
"2014100511",2014-10-05,"SF","KC",22,17
"2014100510",2014-10-05,"SD","NYJ",31,0
"2014100512",2014-10-05,"NE","CIN",43,17
"2014100600",2014-10-06,"WAS","SEA",17,27
"2014100900",2014-10-09,"HOU","IND",28,33
"2014101203",2014-10-12,"CLE","PIT",31,10
"2014101201",2014-10-12,"BUF","NE",22,37
"2014101202",2014-10-12,"CIN","CAR",37,37
"2014101208",2014-10-12,"TEN","JAC",16,14
"2014101204",2014-10-12,"MIA","GB",24,27
"2014101205",2014-10-12,"MIN","DET",3,17
"2014101206",2014-10-12,"NYJ","DEN",17,31
"2014101207",2014-10-12,"TB","BAL",17,48
"2014101209",2014-10-12,"OAK","SD",28,31
"2014101200",2014-10-12,"ATL","CHI",13,27
"2014101211",2014-10-12,"SEA","DAL",23,30
"2014101210",2014-10-12,"ARI","WAS",30,20
"2014101212",2014-10-12,"PHI","NYG",27,0
"2014101300",2014-10-13,"STL","SF",17,31
"2014101600",2014-10-16,"NE","NYJ",27,25
"2014101900",2014-10-19,"BAL","ATL",29,7
"2014101908",2014-10-19,"WAS","TEN",19,17
"2014101907",2014-10-19,"STL","SEA",28,26
"2014101906",2014-10-19,"JAC","CLE",24,6
"2014101905",2014-10-19,"IND","CIN",27,0
"2014101901",2014-10-19,"BUF","MIN",17,16
"2014101902",2014-10-19,"CHI","MIA",14,27
"2014101903",2014-10-19,"DET","NO",24,23
"2014101904",2014-10-19,"GB","CAR",38,17
"2014101909",2014-10-19,"SD","KC",20,23
"2014101911",2014-10-19,"OAK","ARI",13,24
"2014101910",2014-10-19,"DAL","NYG",31,21
"2014101912",2014-10-19,"DEN","SF",42,17
"2014102000",2014-10-20,"PIT","HOU",30,23
"2014102300",2014-10-23,"DEN","SD",35,21
"2014102600",2014-10-26,"ATL","DET",21,22
"2014102607",2014-10-26,"TB","MIN",13,19
"2014102606",2014-10-26,"NYJ","BUF",23,43
"2014102605",2014-10-26,"NE","CHI",51,23
"2014102601",2014-10-26,"CAR","SEA",9,13
"2014102603",2014-10-26,"JAC","MIA",13,27
"2014102602",2014-10-26,"CIN","BAL",27,24
"2014102608",2014-10-26,"TEN","HOU",16,30
"2014102604",2014-10-26,"KC","STL",34,7
"2014102609",2014-10-26,"ARI","PHI",24,20
"2014102611",2014-10-26,"PIT","IND",51,34
"2014102610",2014-10-26,"CLE","OAK",23,13
"2014102612",2014-10-26,"NO","GB",44,23
"2014102700",2014-10-27,"DAL","WAS",17,20
"2014103000",2014-10-30,"CAR","NO",10,28
"2014110201",2014-11-02,"CLE","TB",22,17
"2014110202",2014-11-02,"DAL","ARI",17,28
"2014110203",2014-11-02,"HOU","PHI",21,31
"2014110204",2014-11-02,"KC","NYJ",24,10
"2014110200",2014-11-02,"CIN","JAC",33,23
"2014110205",2014-11-02,"MIA","SD",37,0
"2014110206",2014-11-02,"MIN","WAS",29,26
"2014110207",2014-11-02,"SF","STL",10,13
"2014110208",2014-11-02,"NE","DEN",43,21
"2014110209",2014-11-02,"SEA","OAK",30,24
"2014110210",2014-11-02,"PIT","BAL",43,23
"2014110300",2014-11-03,"NYG","IND",24,40
"2014110600",2014-11-06,"CIN","CLE",3,24
"2014110901",2014-11-09,"BUF","KC",13,17
"2014110902",2014-11-09,"DET","MIA",20,16
"2014110903",2014-11-09,"JAC","DAL",17,31
"2014110904",2014-11-09,"NO","SF",24,27
"2014110900",2014-11-09,"BAL","TEN",21,7
"2014110905",2014-11-09,"NYJ","PIT",20,13
"2014110906",2014-11-09,"TB","ATL",17,27
"2014110907",2014-11-09,"OAK","DEN",17,41
"2014110908",2014-11-09,"ARI","STL",31,14
"2014110909",2014-11-09,"SEA","NYG",38,17
"2014110910",2014-11-09,"GB","CHI",55,14
"2014111000",2014-11-10,"PHI","CAR",45,21
"2014111300",2014-11-13,"MIA","BUF",22,9
"2014111601",2014-11-16,"CHI","MIN",21,13
"2014111602",2014-11-16,"CLE","HOU",7,23
"2014111600",2014-11-16,"CAR","ATL",17,19
"2014111605",2014-11-16,"NO","CIN",10,27
"2014111608",2014-11-16,"WAS","TB",7,27
"2014111607",2014-11-16,"STL","DEN",22,7
"2014111606",2014-11-16,"NYG","SF",10,16
"2014111604",2014-11-16,"KC","SEA",24,20
"2014111609",2014-11-16,"SD","OAK",13,6
"2014111610",2014-11-16,"ARI","DET",14,6
"2014111603",2014-11-16,"GB","PHI",53,20
"2014111611",2014-11-16,"IND","NE",20,42
"2014111700",2014-11-17,"TEN","PIT",24,27
"2014112000",2014-11-20,"OAK","KC",24,20
"2014112300",2014-11-23,"ATL","CLE",24,26
"2014112307",2014-11-23,"PHI","TEN",43,24
"2014112306",2014-11-23,"NE","DET",34,9
"2014112305",2014-11-23,"MIN","GB",21,24
"2014112304",2014-11-23,"IND","JAC",23,3
"2014112303",2014-11-23,"HOU","CIN",13,22
"2014112302",2014-11-23,"CHI","TB",21,13
"2014112309",2014-11-23,"SEA","ARI",19,3
"2014112308",2014-11-23,"SD","STL",27,24
"2014112311",2014-11-23,"SF","WAS",17,13
"2014112310",2014-11-23,"DEN","MIA",39,36
"2014112312",2014-11-23,"NYG","DAL",28,31
"2014112301",2014-11-23,"BUF","NYJ",38,3
"2014112400",2014-11-24,"NO","BAL",27,34
"2014112700",2014-11-27,"DET","CHI",34,17
"2014112701",2014-11-27,"DAL","PHI",10,33
"2014112702",2014-11-27,"SF","SEA",3,19
"2014113003",2014-11-30,"IND","WAS",49,27
"2014113002",2014-11-30,"HOU","TEN",45,21
"2014113001",2014-11-30,"BUF","CLE",26,10
"2014113000",2014-11-30,"BAL","SD",33,34
"2014113004",2014-11-30,"JAC","NYG",25,24
"2014113008",2014-11-30,"TB","CIN",13,14
"2014113007",2014-11-30,"STL","OAK",52,0
"2014113006",2014-11-30,"PIT","NO",32,35
"2014113005",2014-11-30,"MIN","CAR",31,13
"2014113009",2014-11-30,"ATL","ARI",29,18
"2014113010",2014-11-30,"GB","NE",26,21
"2014113011",2014-11-30,"KC","DEN",16,29
"2014120100",2014-12-01,"NYJ","MIA",13,16
"2014120400",2014-12-04,"CHI","DAL",28,41
"2014120700",2014-12-07,"CIN","PIT",21,42
"2014120708",2014-12-07,"WAS","STL",0,24
"2014120707",2014-12-07,"TEN","NYG",7,36
"2014120706",2014-12-07,"NO","CAR",10,41
"2014120705",2014-12-07,"MIN","NYJ",30,24
"2014120704",2014-12-07,"MIA","BAL",13,28
"2014120701",2014-12-07,"CLE","IND",24,25
"2014120702",2014-12-07,"DET","TB",34,17
"2014120703",2014-12-07,"JAC","HOU",13,27
"2014120710",2014-12-07,"DEN","BUF",24,17
"2014120709",2014-12-07,"ARI","KC",17,14
"2014120712",2014-12-07,"PHI","SEA",14,24
"2014120711",2014-12-07,"OAK","SF",24,13
"2014120713",2014-12-07,"SD","NE",14,23
"2014120800",2014-12-08,"GB","ATL",43,37
"2014121100",2014-12-11,"STL","ARI",6,12
"2014121400",2014-12-14,"ATL","PIT",20,27
"2014121409",2014-12-14,"NYG","WAS",24,13
"2014121408",2014-12-14,"NE","MIA",41,13
"2014121407",2014-12-14,"KC","OAK",31,13
"2014121406",2014-12-14,"IND","HOU",17,10
"2014121404",2014-12-14,"CLE","CIN",0,30
"2014121401",2014-12-14,"BAL","JAC",20,12
"2014121402",2014-12-14,"BUF","GB",21,13
"2014121403",2014-12-14,"CAR","TB",19,17
"2014121411",2014-12-14,"TEN","NYJ",11,16
"2014121410",2014-12-14,"SD","DEN",10,22
"2014121405",2014-12-14,"DET","MIN",16,14
"2014121412",2014-12-14,"SEA","SF",17,7
"2014121413",2014-12-14,"PHI","DAL",27,38
"2014121500",2014-12-15,"CHI","NO",15,31
"2014121800",2014-12-18,"JAC","TEN",21,13
"2014122000",2014-12-20,"WAS","PHI",27,24
"2014122001",2014-12-20,"SF","SD",35,38
"2014122103",2014-12-21,"MIA","MIN",37,35
"2014122102",2014-12-21,"HOU","BAL",25,13
"2014122101",2014-12-21,"CHI","DET",14,20
"2014122100",2014-12-21,"CAR","CLE",17,13
"2014122104",2014-12-21,"NO","ATL",14,30
"2014122107",2014-12-21,"TB","GB",3,20
"2014122106",2014-12-21,"PIT","KC",20,12
"2014122105",2014-12-21,"NYJ","NE",16,17
"2014122108",2014-12-21,"STL","NYG",27,37
"2014122110",2014-12-21,"OAK","BUF",26,24
"2014122109",2014-12-21,"DAL","IND",42,7
"2014122111",2014-12-21,"ARI","SEA",6,35
"2014122200",2014-12-22,"CIN","DEN",37,28
"2014122801",2014-12-28,"BAL","CLE",20,10
"2014122812",2014-12-28,"WAS","DAL",17,44
"2014122811",2014-12-28,"TEN","IND",10,27
"2014122810",2014-12-28,"TB","NO",20,23
"2014122808",2014-12-28,"NYG","PHI",26,34
"2014122807",2014-12-28,"NE","BUF",9,17
"2014122803",2014-12-28,"HOU","JAC",23,17
"2014122804",2014-12-28,"KC","SD",19,7
"2014122805",2014-12-28,"MIA","NYJ",24,37
"2014122806",2014-12-28,"MIN","CHI",13,9
"2014122813",2014-12-28,"DEN","OAK",47,14
"2014122814",2014-12-28,"SF","ARI",20,17
"2014122802",2014-12-28,"GB","DET",30,20
"2014122815",2014-12-28,"SEA","STL",20,6
"2014122800",2014-12-28,"ATL","CAR",3,34
"2014122809",2014-12-28,"PIT","CIN",27,17
"2015091000",2015-09-10,"NE","PIT",28,21
"2015091300",2015-09-13,"CHI","GB",23,31
"2015091306",2015-09-13,"HOU","KC",20,27
"2015091305",2015-09-13,"NYJ","CLE",31,10
"2015091304",2015-09-13,"BUF","IND",27,14
"2015091303",2015-09-13,"WAS","MIA",10,17
"2015091302",2015-09-13,"JAC","CAR",9,20
"2015091301",2015-09-13,"STL","SEA",34,31
"2015091307",2015-09-13,"ARI","NO",31,19
"2015091308",2015-09-13,"SD","DET",33,28
"2015091311",2015-09-13,"TB","TEN",14,42
"2015091310",2015-09-13,"OAK","CIN",13,33
"2015091309",2015-09-13,"DEN","BAL",19,13
"2015091312",2015-09-13,"DAL","NYG",27,26
"2015091400",2015-09-14,"ATL","PHI",26,24
"2015091401",2015-09-14,"SF","MIN",20,3
"2015091700",2015-09-17,"KC","DEN",24,31
"2015092000",2015-09-20,"CAR","HOU",24,17
"2015092009",2015-09-20,"PIT","SF",43,18
"2015092008",2015-09-20,"NO","TB",19,26
"2015092007",2015-09-20,"MIN","DET",26,16
"2015092006",2015-09-20,"CHI","ARI",23,48
"2015092001",2015-09-20,"BUF","NE",32,40
"2015092002",2015-09-20,"CIN","SD",24,19
"2015092003",2015-09-20,"CLE","TEN",28,14
"2015092004",2015-09-20,"NYG","ATL",20,24
"2015092005",2015-09-20,"WAS","STL",24,10
"2015092011",2015-09-20,"JAC","MIA",23,20
"2015092010",2015-09-20,"OAK","BAL",37,33
"2015092012",2015-09-20,"PHI","DAL",10,20
"2015092013",2015-09-20,"GB","SEA",27,17
"2015092100",2015-09-21,"IND","NYJ",7,20
"2015092400",2015-09-24,"NYG","WAS",32,21
"2015092700",2015-09-27,"DAL","ATL",28,39
"2015092709",2015-09-27,"TEN","IND",33,35
"2015092708",2015-09-27,"CLE","OAK",20,27
"2015092707",2015-09-27,"BAL","CIN",24,28
"2015092706",2015-09-27,"NE","JAC",51,17
"2015092701",2015-09-27,"CAR","NO",27,22
"2015092702",2015-09-27,"NYJ","PHI",17,24
"2015092703",2015-09-27,"HOU","TB",19,9
"2015092704",2015-09-27,"MIN","SD",31,14
"2015092705",2015-09-27,"STL","PIT",6,12
"2015092710",2015-09-27,"ARI","SF",47,7
"2015092712",2015-09-27,"MIA","BUF",14,41
"2015092711",2015-09-27,"SEA","CHI",26,0
"2015092713",2015-09-27,"DET","DEN",12,24
"2015092800",2015-09-28,"GB","KC",38,28
"2015100100",2015-10-01,"PIT","BAL",20,23
"2015100400",2015-10-04,"MIA","NYJ",14,27
"2015100404",2015-10-04,"IND","JAC",16,13
"2015100407",2015-10-04,"BUF","NYG",10,24
"2015100406",2015-10-04,"TB","CAR",23,37
"2015100405",2015-10-04,"WAS","PHI",23,20
"2015100401",2015-10-04,"CHI","OAK",22,20
"2015100402",2015-10-04,"ATL","HOU",48,21
"2015100403",2015-10-04,"CIN","KC",36,21
"2015100408",2015-10-04,"SD","CLE",30,27
"2015100409",2015-10-04,"SF","GB",3,17
"2015100410",2015-10-04,"ARI","STL",22,24
"2015100411",2015-10-04,"DEN","MIN",23,20
"2015100412",2015-10-04,"NO","DAL",26,20
"2015100500",2015-10-05,"SEA","DET",13,10
"2015100800",2015-10-08,"HOU","IND",20,27
"2015101101",2015-10-11,"KC","CHI",17,18
"2015101102",2015-10-11,"CIN","SEA",27,24
"2015101103",2015-10-11,"ATL","WAS",25,19
"2015101104",2015-10-11,"TB","JAC",38,31
"2015101100",2015-10-11,"PHI","NO",39,17
"2015101105",2015-10-11,"BAL","CLE",30,33
"2015101107",2015-10-11,"GB","STL",24,10
"2015101106",2015-10-11,"TEN","BUF",13,14
"2015101108",2015-10-11,"DET","ARI",17,42
"2015101109",2015-10-11,"DAL","NE",6,30
"2015101110",2015-10-11,"OAK","DEN",10,16
"2015101111",2015-10-11,"NYG","SF",30,27
"2015101200",2015-10-12,"SD","PIT",20,24
"2015101500",2015-10-15,"NO","ATL",31,21
"2015101801",2015-10-18,"NYJ","WAS",34,20
"2015101802",2015-10-18,"PIT","ARI",25,13
"2015101803",2015-10-18,"MIN","KC",16,10
"2015101804",2015-10-18,"BUF","CIN",21,34
"2015101800",2015-10-18,"DET","CHI",37,34
"2015101805",2015-10-18,"CLE","DEN",23,26
"2015101807",2015-10-18,"JAC","HOU",20,31
"2015101806",2015-10-18,"TEN","MIA",10,38
"2015101808",2015-10-18,"SEA","CAR",23,27
"2015101809",2015-10-18,"GB","SD",27,20
"2015101810",2015-10-18,"SF","BAL",25,20
"2015101811",2015-10-18,"IND","NE",27,34
"2015101900",2015-10-19,"PHI","NYG",27,7
"2015102200",2015-10-22,"SF","SEA",3,20
"2015102500",2015-10-25,"JAC","BUF",34,31
"2015102505",2015-10-25,"WAS","TB",31,30
"2015102508",2015-10-25,"TEN","ATL",7,10
"2015102507",2015-10-25,"IND","NO",21,27
"2015102506",2015-10-25,"DET","MIN",19,28
"2015102504",2015-10-25,"KC","PIT",23,13
"2015102501",2015-10-25,"STL","CLE",24,6
"2015102502",2015-10-25,"MIA","HOU",44,26
"2015102503",2015-10-25,"NE","NYJ",30,23
"2015102509",2015-10-25,"SD","OAK",29,37
"2015102510",2015-10-25,"NYG","DAL",27,20
"2015102511",2015-10-25,"CAR","PHI",27,16
"2015102600",2015-10-26,"ARI","BAL",26,18
"2015102900",2015-10-29,"NE","MIA",36,7
"2015110100",2015-11-01,"KC","DET",45,10
"2015110105",2015-11-01,"ATL","TB",20,23
"2015110108",2015-11-01,"CLE","ARI",20,34
"2015110107",2015-11-01,"STL","SF",27,6
"2015110106",2015-11-01,"NO","NYG",52,49
"2015110104",2015-11-01,"CHI","MIN",20,23
"2015110101",2015-11-01,"BAL","SD",29,26
"2015110102",2015-11-01,"PIT","CIN",10,16
"2015110103",2015-11-01,"HOU","TEN",20,6
"2015110109",2015-11-01,"OAK","NYJ",34,20
"2015110110",2015-11-01,"DAL","SEA",12,13
"2015110111",2015-11-01,"DEN","GB",29,10
"2015110200",2015-11-02,"CAR","IND",29,26
"2015110500",2015-11-05,"CIN","CLE",31,10
"2015110801",2015-11-08,"CAR","GB",37,29
"2015110802",2015-11-08,"NE","WAS",27,10
"2015110803",2015-11-08,"NO","TEN",28,34
"2015110804",2015-11-08,"BUF","MIA",33,17
"2015110800",2015-11-08,"MIN","STL",21,18
"2015110805",2015-11-08,"NYJ","JAC",28,23
"2015110806",2015-11-08,"PIT","OAK",38,35
"2015110807",2015-11-08,"TB","NYG",18,32
"2015110808",2015-11-08,"SF","ATL",17,16
"2015110809",2015-11-08,"IND","DEN",27,24
"2015110810",2015-11-08,"DAL","PHI",27,33
"2015110900",2015-11-09,"SD","CHI",19,22
"2015111200",2015-11-12,"NYJ","BUF",17,22
"2015111501",2015-11-15,"GB","DET",16,18
"2015111502",2015-11-15,"TB","DAL",10,6
"2015111503",2015-11-15,"TEN","CAR",10,27
"2015111504",2015-11-15,"STL","CHI",13,37
"2015111500",2015-11-15,"WAS","NO",47,14
"2015111505",2015-11-15,"PHI","MIA",19,20
"2015111507",2015-11-15,"PIT","CLE",30,9
"2015111506",2015-11-15,"BAL","JAC",20,22
"2015111508",2015-11-15,"OAK","MIN",14,30
"2015111509",2015-11-15,"NYG","NE",26,27
"2015111510",2015-11-15,"DEN","KC",13,29
"2015111511",2015-11-15,"SEA","ARI",32,39
"2015111600",2015-11-16,"CIN","HOU",6,10
"2015111900",2015-11-19,"JAC","TEN",19,13
"2015112201",2015-11-22,"DET","OAK",18,13
"2015112202",2015-11-22,"ATL","IND",21,24
"2015112208",2015-11-22,"BAL","STL",16,13
"2015112204",2015-11-22,"PHI","TB",17,45
"2015112200",2015-11-22,"CHI","DEN",15,17
"2015112203",2015-11-22,"HOU","NYJ",24,17
"2015112206",2015-11-22,"CAR","WAS",44,16
"2015112207",2015-11-22,"MIA","DAL",14,24
"2015112211",2015-11-22,"SD","KC",3,33
"2015112205",2015-11-22,"MIN","GB",13,30
"2015112210",2015-11-22,"SEA","SF",29,13
"2015112209",2015-11-22,"ARI","CIN",34,31
"2015112300",2015-11-23,"NE","BUF",20,13
"2015112600",2015-11-26,"DET","PHI",45,14
"2015112601",2015-11-26,"DAL","CAR",14,33
"2015112602",2015-11-26,"GB","CHI",13,17
"2015112903",2015-11-29,"HOU","NO",24,6
"2015112902",2015-11-29,"CIN","STL",31,7
"2015112901",2015-11-29,"ATL","MIN",10,20
"2015112900",2015-11-29,"WAS","NYG",20,14
"2015112904",2015-11-29,"IND","TB",25,12
"2015112908",2015-11-29,"KC","BUF",30,22
"2015112907",2015-11-29,"TEN","OAK",21,24
"2015112906",2015-11-29,"JAC","SD",25,31
"2015112905",2015-11-29,"NYJ","MIA",38,20
"2015112909",2015-11-29,"SF","ARI",13,19
"2015112910",2015-11-29,"SEA","PIT",39,30
"2015112911",2015-11-29,"DEN","NE",30,24
"2015113000",2015-11-30,"CLE","BAL",27,33
"2015120300",2015-12-03,"DET","GB",23,27
"2015120600",2015-12-06,"NYG","NYJ",20,23
"2015120609",2015-12-06,"STL","ARI",3,27
"2015120608",2015-12-06,"TB","ATL",23,19
"2015120606",2015-12-06,"MIN","SEA",7,38
"2015120605",2015-12-06,"CHI","SF",20,26
"2015120604",2015-12-06,"TEN","JAC",42,39
"2015120601",2015-12-06,"BUF","HOU",30,21
"2015120602",2015-12-06,"MIA","BAL",15,13
"2015120603",2015-12-06,"CLE","CIN",3,37
"2015120610",2015-12-06,"OAK","KC",20,34
"2015120611",2015-12-06,"SD","DEN",3,17
"2015120612",2015-12-06,"NE","PHI",28,35
"2015120607",2015-12-06,"NO","CAR",38,41
"2015120613",2015-12-06,"PIT","IND",45,10
"2015120700",2015-12-07,"WAS","DAL",16,19
"2015121000",2015-12-10,"ARI","MIN",23,20
"2015121300",2015-12-13,"PHI","BUF",23,20
"2015121313",2015-12-13,"BAL","SEA",6,35
"2015121310",2015-12-13,"CLE","SF",24,10
"2015121309",2015-12-13,"STL","DET",21,14
"2015121301",2015-12-13,"NYJ","TEN",30,8
"2015121302",2015-12-13,"CIN","PIT",20,33
"2015121304",2015-12-13,"JAC","IND",51,16
"2015121305",2015-12-13,"KC","SD",10,3
"2015121306",2015-12-13,"CHI","WAS",21,24
"2015121307",2015-12-13,"CAR","ATL",38,0
"2015121308",2015-12-13,"TB","NO",17,24
"2015121311",2015-12-13,"DEN","OAK",12,15
"2015121312",2015-12-13,"GB","DAL",28,7
"2015121303",2015-12-13,"HOU","NE",6,27
"2015121400",2015-12-14,"MIA","NYG",24,31
"2015121700",2015-12-17,"STL","TB",31,23
"2015121900",2015-12-19,"DAL","NYJ",16,19
"2015122000",2015-12-20,"NYG","CAR",35,38
"2015122005",2015-12-20,"NE","TEN",33,16
"2015122007",2015-12-20,"WAS","BUF",35,25
"2015122006",2015-12-20,"BAL","KC",14,34
"2015122004",2015-12-20,"IND","HOU",10,16
"2015122003",2015-12-20,"JAC","ATL",17,23
"2015122002",2015-12-20,"MIN","CHI",38,17
"2015122009",2015-12-20,"OAK","GB",20,30
"2015122008",2015-12-20,"SEA","CLE",30,13
"2015122012",2015-12-20,"SF","CIN",14,24
"2015122011",2015-12-20,"SD","MIA",30,14
"2015122010",2015-12-20,"PIT","DEN",34,27
"2015122001",2015-12-20,"PHI","ARI",17,40
"2015122100",2015-12-21,"NO","DET",27,35
"2015122400",2015-12-24,"OAK","SD",23,20
